,row_id,itemid,label,abbreviation,dbsource,linksto,category,unitname,param_type,conceptid
10872,14060,225907,Famotidine (Pepcid),Famotidine (Pepcid),metavision,inputevents_mv,Medications,dose,Solution,
10873,14061,225908,Fondaparinux,Fondaparinux,metavision,inputevents_mv,Medications,dose,Solution,
10874,14062,225909,Lansoprazole (Prevacid),Lansoprazole (Prevacid),metavision,inputevents_mv,Medications,dose,Solution,
10875,14063,225910,Pantoprazole (Protonix),Pantoprazole (Protonix),metavision,inputevents_mv,Medications,dose,Solution,
10876,14064,225911,Ranitidine (Prophylaxis),Ranitidine (Prophylaxis),metavision,inputevents_mv,Medications,dose,Solution,
10877,14065,225912,Carafate (Sucralfate),Carafate (Sucralfate),metavision,inputevents_mv,Medications,dose,Solution,
10878,14066,225913,Coumadin (Warfarin),Coumadin (Warfarin),metavision,inputevents_mv,Medications,dose,Solution,
10879,14067,225914,Factor VIIa,Factor VIIa,metavision,inputevents_mv,Blood Products/Colloids,mcg,Solution,
10880,14068,225915,Profilnine,Profilnine,metavision,inputevents_mv,Blood Products/Colloids,units,Solution,
10881,14069,225916,TPN w/ Lipids,TPN w/ Lipids,metavision,inputevents_mv,Nutrition - Parenteral,mL,Solution,
10882,14070,225598,Verification of (LP),Verification of (LP),metavision,chartevents,Lumbar Puncture,,Text,
10883,14071,225599,Insertion kit used (LP),Insertion kit used (LP),metavision,chartevents,Lumbar Puncture,,Checkbox,
10884,14072,225601,Hand cleansing prior to procedure (LP),Hand cleansing prior to procedure (LP),metavision,chartevents,Lumbar Puncture,,Checkbox,
10885,14073,225602,Barrier precautions in place (LP),Barrier precautions in place (LP),metavision,chartevents,Lumbar Puncture,,Text,
10886,14074,225607,Hand cleansing prior to procedure (PA Line),Hand cleansing prior (PA Line),metavision,chartevents,PA Line Insertion,,Checkbox,
10887,14075,225608,Insertion kit used (PA line),Insertion kit used (PA line),metavision,chartevents,PA Line Insertion,,Checkbox,
10888,14076,225609,Site cleaned with ChloraPrep(TM) (PA line),Site cleaned ChloraPrep(TM) (PA line),metavision,chartevents,PA Line Insertion,,Checkbox,
10889,14077,225612,Alkaline Phosphate,Alkaline Phosphate,metavision,chartevents,Labs,None,Numeric,
10890,14078,225615,Location (PA line),Location (PA line),metavision,chartevents,PA Line Insertion,,Text,
10891,14079,225622,ZBrain Natiuretic Peptide (BNP),ZBrain Natiuretic Peptide (BNP),metavision,chartevents,Labs,None,Numeric,
10892,14080,225623,Number of attempts require to place line (PA line),Number of attempts require to place line (PA line),metavision,chartevents,PA Line Insertion,,Text,
10893,14081,225624,BUN,BUN,metavision,chartevents,Labs,None,Numeric,
10894,14082,225625,Calcium non-ionized,Calcium non-ionized,metavision,chartevents,Labs,None,Numeric,
10895,14083,225628,CK-MB fraction (%),CK-MB fraction (%),metavision,chartevents,Labs,None,Numeric,
10896,14084,225629,Guidewire (PA Line),Guidewire (PA Line),metavision,chartevents,PA Line Insertion,,Text,
10897,14085,225630,Ultrasound (PA line),Ultrasound (PA line),metavision,chartevents,PA Line Insertion,,Text,
10898,14086,225631,Side (PA line),Side (PA line),metavision,chartevents,PA Line Insertion,,Text,
10899,14087,225632,ZCK-MB,ZCK-MB,metavision,chartevents,Labs,None,Numeric,
10900,14088,225633,Acuity (PA line),Acuity (PA line),metavision,chartevents,PA Line Insertion,,Text,
10901,14089,225634,CK (CPK),CK (CPK),metavision,chartevents,Labs,None,Numeric,
10902,14090,225636,D-Dimer,D-Dimer,metavision,chartevents,Labs,None,Numeric,
10903,14091,225637,Differential-Atyps,Differential-Atyps,metavision,chartevents,Labs,None,Numeric,
10904,14092,225638,Differential-Bands,Differential-Bands,metavision,chartevents,Labs,None,Numeric,
10905,14093,225639,Differential-Basos,Differential-Basos,metavision,chartevents,Labs,None,Numeric,
10906,14094,225640,Differential-Eos,Differential-Eos,metavision,chartevents,Labs,None,Numeric,
10907,14095,225641,Differential-Lymphs,Differential-Lymphs,metavision,chartevents,Labs,None,Numeric,
10908,14096,225642,Differential-Monos,Differential-Monos,metavision,chartevents,Labs,None,Numeric,
10909,14097,225643,Differential-Neuts,Differential-Neuts,metavision,chartevents,Labs,None,Numeric,
10910,14098,225644,ZDigoxin,ZDigoxin,metavision,chartevents,Labs,None,Numeric,
10911,14099,225645,ZPhenytoin (Dilantin),ZPhenytoin (Dilantin),metavision,chartevents,Labs,None,Numeric,
10912,14100,225646,Transparent dressing applied and dated (PA line),Transparent dressing applied  (PA line),metavision,chartevents,PA Line Insertion,,Checkbox,
10913,14101,225647,PA line ordered on POE,PA line ordered on POE,metavision,chartevents,PA Line Insertion,,Checkbox,
10914,14102,225648,Follow-up X-RAYordered (PA Line),Follow-up X-RAY ordered (PA Line),metavision,chartevents,PA Line Insertion,,Checkbox,
10915,14103,225651,Direct Bilirubin,Direct Bilirubin,metavision,chartevents,Labs,None,Numeric,
10916,14104,225655,ZFK506,ZFK506,metavision,chartevents,Labs,None,Numeric,
10917,14105,225656,Freeform Chemistry,Freeform Chemistry,metavision,chartevents,Labs,None,Numeric,
10918,14106,225657,Freeform Coags,Freeform Coags,metavision,chartevents,Labs,None,Numeric,
10919,14107,225658,Freeform Drug Level,Freeform Drug Level,metavision,chartevents,Labs,None,Numeric,
10920,14108,225659,Freeform Enzymes,Freeform Enzymes,metavision,chartevents,Labs,None,Numeric,
10921,14109,225660,Freeform Hematology,Freeform Hematology,metavision,chartevents,Labs,None,Numeric,
10922,14110,225662,ZGentamicin (Peak),ZGentamicin (Peak),metavision,chartevents,Labs,None,Numeric,
10923,14111,225664,Glucose finger stick,Glucose finger stick,metavision,chartevents,Labs,None,Numeric,
10924,14112,225667,Ionized Calcium,Ionized Calcium,metavision,chartevents,Labs,None,Numeric,
10925,14113,225668,Lactic Acid,Lactic Acid,metavision,chartevents,Labs,None,Numeric,
10926,14114,225670,ZLDL measured,ZLDL measured,metavision,chartevents,Labs,None,Numeric,
10927,14115,225671,LDL calculated,LDL calculated,metavision,chartevents,Labs,None,Numeric,
10928,14116,225672,Lipase,Lipase,metavision,chartevents,Labs,None,Numeric,
10929,14117,225674,Mixed Venous O2% Sat,Mixed Venous O2% Sat,metavision,chartevents,Labs,%,Numeric,
10930,14118,225676,ZPhenobarbital,ZPhenobarbital,metavision,chartevents,Labs,None,Numeric,
10931,14119,225677,Phosphorous,Phosphorous,metavision,chartevents,Labs,None,Numeric,
10932,14120,225678,ZPlatelet Count,ZPlatelet Count,metavision,chartevents,Labs,None,Numeric,
10933,14121,225679,ZProcan,ZProcan,metavision,chartevents,Labs,None,Numeric,
10934,14122,225680,ZProcan Napa,ZProcan Napa,metavision,chartevents,Labs,None,Numeric,
10935,14123,225683,ZSed Rate,ZSed Rate,metavision,chartevents,Labs,None,Numeric,
10936,14124,225684,Serum Osmolality,Serum Osmolality,metavision,chartevents,Labs,None,Numeric,
10937,14125,225685,Thiocynate,Thiocynate,metavision,chartevents,Labs,None,Numeric,
10938,14126,225686,ZThrombin,ZThrombin,metavision,chartevents,Labs,None,Numeric,
10939,14127,225688,ZTobramycin (Peak),ZTobramycin (Peak),metavision,chartevents,Labs,None,Numeric,
10940,14128,225689,Insertion kit used (PICC Line),Insertion kit used (PICC Line),metavision,chartevents,PICC Line Insertion,,Checkbox,
10941,14129,225690,Total Bilirubin,Total Bilirubin,metavision,chartevents,Labs,None,Numeric,
10942,14130,225692,Total Granulocyte Count (TGC),Total Granulocyte Count (TGC),metavision,chartevents,Labs,None,Numeric,
10943,14131,225693,Triglyceride,Triglyceride,metavision,chartevents,Labs,None,Numeric,
10944,14132,225694,ZTropinin - T,ZTropinin - T,metavision,chartevents,Labs,None,Numeric,
10945,14133,225695,Uric Acid,Uric Acid,metavision,chartevents,Labs,None,Numeric,
10946,14134,225697,ZVancomycin (Peak),ZVancomycin (Peak),metavision,chartevents,Labs,None,Numeric,
10947,14135,225698,TCO2 (calc) Arterial,TCO2 (calc) Arterial,metavision,chartevents,Labs,None,Numeric,
10948,14136,225700,Immediate complications (CVL),Immediate complications (CVL),metavision,chartevents,CVL Insertion,,Checkbox,
10949,14137,225701,Transparent dressing applied and dated (CVL),Transparent dressing applied  (CVL),metavision,chartevents,CVL Insertion,,Checkbox,
10950,14138,225702,Follow-up chest X-RAY ordered (CVL),Follow-up chest X-RAY ordered (CVL),metavision,chartevents,CVL Insertion,,Checkbox,
10951,14139,225704,Site cleaned with ChloraPrep(TM) (CVL),Site cleaned with ChloraPrep(TM) (CVL),metavision,chartevents,CVL Insertion,,Checkbox,
10952,14140,225705,Hand cleansing prior to procedure (CVL),Hand cleansing prior to procedure (CVL),metavision,chartevents,CVL Insertion,,Checkbox,
10953,14141,225706,Insertion kit used (CVL),Insertion kit used (CVL),metavision,chartevents,CVL Insertion,,Checkbox,
10954,14142,225707,Central Line ordered on POE,Central Line ordered on POE,metavision,chartevents,CVL Insertion,,Checkbox,
10955,14143,225708,Immediate complications (PICC),Immediate complications (PICC),metavision,chartevents,PICC Line Insertion,,Checkbox,
10956,14144,225714,Location (A-Line),Location (A-Line),metavision,chartevents,Arterial Line Insertion,,Text,
10957,14145,225717,Guidewire (A-Line),Guidewire (A-Line),metavision,chartevents,Arterial Line Insertion,,Text,
10958,14146,225718,Ultrasound (A-Line),Ultrasound (A-Line),metavision,chartevents,Arterial Line Insertion,,Text,
10959,14147,225719,Number of operators (A-Line),Number of operators (A-Line),metavision,chartevents,Arterial Line Insertion,,Text,
10960,14148,225721,Acuity (A-Line),Acuity (A-Line),metavision,chartevents,Arterial Line Insertion,,Text,
10961,14149,225722,Arterial Line Tip Cultured,Arterial Line Tip Cultured,metavision,chartevents,Access Lines - Invasive,,Checkbox,
10962,14150,225723,CCO PAC Line Tip Cultured,CCO PAC Line Tip Cultured,metavision,chartevents,Access Lines - Invasive,,Checkbox,
10963,14151,225724,Cordis/Introducer Line Tip Cultured,Cordis/Introducer Line Tip Cultured,metavision,chartevents,Access Lines - Invasive,,Checkbox,
10964,14152,225725,Dialysis Catheter Tip Cultured,Dialysis Catheter Tip Cultured,metavision,chartevents,Access Lines - Invasive,,Checkbox,
10965,14153,225726,Tunneled (Hickman) Line Tip Cultured,Tunneled (Hickman) Line Tip Cultured,metavision,chartevents,Access Lines - Invasive,,Checkbox,
10966,14154,225727,IABP Line Tip Cultured,IABP Line Tip Cultured,metavision,chartevents,Access Lines - Invasive,,Checkbox,
10967,14155,225728,Midline Tip Cultured,Midline Tip Cultured,metavision,chartevents,Access Lines - Invasive,,Checkbox,
10968,14156,225729,Multi Lumen Line Tip Cultured,Multi Lumen Line Tip Cultured,metavision,chartevents,Access Lines - Invasive,,Checkbox,
10969,14157,225730,PA Catheter Line Tip Cultured,PA Catheter Line Tip Cultured,metavision,chartevents,Access Lines - Invasive,,Checkbox,
10970,14158,225731,Pheresis Catheter Line Tip Cultured,Pheresis Catheter Line Tip Cultured,metavision,chartevents,Access Lines - Invasive,,Checkbox,
10971,14159,225732,PICC Line Tip Cultured,PICC Line Tip Cultured,metavision,chartevents,Access Lines - Invasive,,Checkbox,
10972,14160,225733,Indwelling Port (PortaCath) Line Tip Cultured,Indwelling Port (PortaCath) Line Tip Cultured,metavision,chartevents,Access Lines - Invasive,,Checkbox,
10973,14161,225734,Presep Catheter Line Tip Cultured,Presep Catheter Line Tip Cultured,metavision,chartevents,Access Lines - Invasive,,Checkbox,
10974,14162,225735,Trauma Line Tip Cultured,Trauma Line Tip Cultured,metavision,chartevents,Access Lines - Invasive,,Checkbox,
10975,14163,225736,Triple Introducer Line Tip Cultured,Triple Introducer Line Tip Cultured,metavision,chartevents,Access Lines - Invasive,,Checkbox,
10976,14164,225737,Arterial Line Discontinued,Arterial Line Discontinued,metavision,chartevents,Access Lines - Invasive,,Text,
10977,14165,225738,CCO PAC Discontinued,CCO PAC Discontinued,metavision,chartevents,Access Lines - Invasive,,Text,
10978,14166,225739,Cordis/Introducer Discontinued,Cordis/Introducer Discontinued,metavision,chartevents,Access Lines - Invasive,,Text,
10979,14167,225740,Dialysis Catheter Discontinued,Dialysis Catheter Discontinued,metavision,chartevents,Access Lines - Invasive,,Text,
10980,14168,225741,Tunneled (Hickman) Line Discontinued,Tunneled (Hickman) Line Discontinued,metavision,chartevents,Access Lines - Invasive,,Text,
10981,14169,225742,IABP Line Discontinued,IABP Line Discontinued,metavision,chartevents,Access Lines - Invasive,,Text,
10982,14170,225743,Midline Discontinued,Midline Discontinued,metavision,chartevents,Access Lines - Invasive,,Text,
10983,14171,225744,Multi Lumen Line Discontinued,Multi Lumen Line Discontinued,metavision,chartevents,Access Lines - Invasive,,Text,
10984,14172,225745,PA Catheter Discontinued,PA Catheter Discontinued,metavision,chartevents,Access Lines - Invasive,,Text,
10985,14173,225746,Pheresis Catheter Discontinued,Pheresis Catheter Discontinued,metavision,chartevents,Access Lines - Invasive,,Text,
10986,14174,225747,PICC Line Discontinued,PICC Line Discontinued,metavision,chartevents,Access Lines - Invasive,,Text,
10987,14175,225748,Indwelling Port (PortaCath) Discontinued,Indwelling Port (PortaCath) Discontinued,metavision,chartevents,Access Lines - Invasive,,Text,
10988,14176,225749,Presep Catheter Discontinued,Presep Catheter Discontinued,metavision,chartevents,Access Lines - Invasive,,Text,
10989,14177,225750,Trauma Line Discontinued,Trauma Line Discontinued,metavision,chartevents,Access Lines - Invasive,,Text,
10990,14178,225751,Triple Introducer Discontinued,Triple Introducer Discontinued,metavision,chartevents,Access Lines - Invasive,,Text,
10991,14179,225752,Arterial Line,Arterial Line,metavision,procedureevents_mv,Access Lines - Invasive,None,Process,
10992,14180,225753,22 Gauge Insertion Date,22 Gauge Insertion Date,metavision,datetimeevents,Access Lines - Peripheral,,Date time,
10993,14181,225754,20 Gauge Insertion Date,20 Gauge Insertion Date,metavision,datetimeevents,Access Lines - Peripheral,,Date time,
10994,14182,225755,18 Gauge Insertion Date,18 Gauge Insertion Date,metavision,datetimeevents,Access Lines - Peripheral,,Date time,
10995,14183,225756,16 Gauge Insertion Date,16 Gauge Insertion Date,metavision,datetimeevents,Access Lines - Peripheral,,Date time,
10996,14184,225757,14 Gauge Insertion Date,14 Gauge Insertion Date,metavision,datetimeevents,Access Lines - Peripheral,,Date time,
10997,14185,225758,RIC Insertion Date,RIC Insertion Date,metavision,datetimeevents,Access Lines - Peripheral,,Date time,
10998,14186,225759,RIC Reason Discontinued,RIC Reason Discontinued,metavision,chartevents,Access Lines - Peripheral,,Text,
10999,14187,225760,RIC Site Appear,RIC Site Appear,metavision,chartevents,Access Lines - Peripheral,,Text,
11000,14188,225761,Sheath Insertion,Sheath Insertion,metavision,procedureevents_mv,Access Lines - Invasive,None,Process,
11001,14189,225762,Sheath Cap Change,Sheath Cap Change,metavision,datetimeevents,Access Lines - Invasive,,Date time,
11002,14190,225763,Sheath Change over Wire Date,Sheath Change over Wire Date,metavision,datetimeevents,Access Lines - Invasive,,Date time,
11003,14191,225764,Sheath Line Discontinued,Sheath Line Discontinued,metavision,chartevents,Access Lines - Invasive,,Text,
11004,14192,225765,Sheath Dressing Change,Sheath Dressing Change,metavision,datetimeevents,Access Lines - Invasive,,Date time,
11005,14193,225766,Sheath Insertion Date,Sheath Insertion Date,metavision,datetimeevents,Access Lines - Invasive,,Date time,
11006,14194,225767,Sheath Site Appear,Sheath Site Appear,metavision,chartevents,Access Lines - Invasive,,Text,
11007,14195,225768,Sheath Line Tip Cultured,Sheath Line Tip Cultured,metavision,chartevents,Access Lines - Invasive,,Checkbox,
11008,14196,225769,Sheath Tubing Change,Sheath Tubing Change,metavision,datetimeevents,Access Lines - Invasive,,Date time,
11009,14197,225770,Sheath Waveform Appear,Sheath Waveform Appear,metavision,chartevents,Access Lines - Invasive,,Text,
11010,14198,225771,Sheath Zero/Calibrate,Sheath Zero/Calibrate,metavision,chartevents,Access Lines - Invasive,,Checkbox,
11011,14199,225772,Sheath Size,Sheath Size,metavision,chartevents,Access Lines - Invasive,,Text,
11012,14200,225774,CCO PAC Dressing Type,CCO PAC Dressing Type,metavision,chartevents,Access Lines - Invasive,,Text,
11013,14201,225775,Cordis Introducer Dressing Type,Cordis Introducer Dressing Type,metavision,chartevents,Access Lines - Invasive,,Text,
11014,14202,225776,Dialysis Catheter Dressing Type,Dialysis Catheter Dressing Type,metavision,chartevents,Access Lines - Invasive,,Text,
11015,14203,225777,Tunneled (Hickman) Dressing Type,Tunneled (Hickman) Dressing Type,metavision,chartevents,Access Lines - Invasive,,Text,
